Tanggal;year;month;day;T '07.00;T '13.00;T '18.00;TRata2;TMax;TMin;Curah Hujan (mm);SS (%);Cuaca;Tekanan Udara (mb);RH07.00;RH13.00;RH18.00;RHRata2;Kec Rata2;Arah Terbanyak;Kec,Max;Arah
30/09/2015;2015;9;30;25,8;30,0;26,4;27,0;30,4;24,5;ttu;87,5;;1.014,1;81;70;84;79;4,0;SW;6,0;S
01/10/2015;2015;10;1;;;;26,6;31,0;24,0;ttu;;;1.014,2;83;94;61;80;135,0;2;5,0;SE
02/10/2015;2015;10;2;;;;26,9;32,4;25,0;-;;;1.014,5;81;90;55;77;135,0;3;8,0;SE
03/10/2015;2015;10;3;;;;26,6;31,5;24,0;-;;;1.015,1;82;95;63;81;135,0;3;7,0;SE
04/10/2015;2015;10;4;;;;26,9;31,4;24,6;ttu;;;1.014,2;79;92;55;76;135,0;4;8,0;SE
05/10/2015;2015;10;5;;;;26,8;30,4;24,2;-;;;1.013,6;79;88;63;77;135,0;3;6,0;SE
06/10/2015;2015;10;6;;;;26,8;31,6;23,2;-;;;1.012,7;77;90;59;76;225,0;2;4,0;S
07/10/2015;2015;10;7;;;;26,8;30,6;24,4;-;;;1.013,3;79;87;61;77;225,0;3;7,0;SE
08/10/2015;2015;10;8;;;;27,2;31,2;25,0;-;;;1.013,2;74;85;57;73;225,0;3;6,0;SE
09/10/2015;2015;10;9;;;;27,1;31,2;23,4;-;;;1.012,9;80;90;63;78;180,0;2;9,0;E
10/10/2015;2015;10;10;;;;27,4;32,4;23,6;-;;;1.013,5;79;90;57;76;135,0;3;6,0;SE
11/10/2015;2015;10;11;;;;26,9;33,4;23,8;-;;;1.013,9;79;87;56;75;225,0;4;8,0;NE
12/10/2015;2015;10;12;;;;27,4;32,4;24,4;-;;;1.013,3;79;88;57;76;135,0;3;7,0;S
13/10/2015;2015;10;13;;;;27,1;31,4;23,8;-;;;1.013,1;80;92;65;79;135,0;3;6,0;SE
14/10/2015;2015;10;14;;;;27,5;31,8;25,0;-;;;1.013,1;74;84;60;73;225,0;5;12,0;S
15/10/2015;2015;10;15;;;;26,7;31,0;23,0;-;;;1.012,1;77;85;60;75;225,0;3;9,0;SE
16/10/2015;2015;10;16;;;;27,3;31,8;23,0;-;;;1.012,0;76;88;59;75;225,0;4;5,0;SW
17/10/2015;2015;10;17;;;;27,9;31,6;25,2;-;;;1.012,6;77;87;55;74;225,0;4;9,0;SW
18/10/2015;2015;10;18;;;;27,5;32,2;24,5;-;;;1.013,2;77;85;58;74;225,0;4;7,0;SW
19/10/2015;2015;10;19;;;;27,0;32,0;23,4;-;;;1.012,2;78;88;60;76;225,0;3;6,0;SW
20/10/2015;2015;10;20;;;;27,7;32,0;25,8;-;;;1.011,5;79;89;62;77;225,0;3;8,0;E
21/10/2015;2015;10;21;;;;27,3;32,0;23,6;-;;;1.011,5;79;90;62;78;135,0;2;7,0;SE
22/10/2015;2015;10;22;;;;26,9;32,0;23,2;-;;;1.012,1;79;89;61;77;270,0;3;5,0;W
23/10/2015;2015;10;23;;;;27,1;31,4;22,6;-;;;1.011,7;81;90;63;79;270,0;3;6,0;w
24/10/2015;2015;10;24;;;;26,9;32,8;23,5;-;;;1.011,5;74;88;52;72;270,0;3;6,0;S
25/10/2015;2015;10;25;;;;27,5;32,0;23,8;-;;;1.011,6;80;90;59;77;135,0;2;7,0;SE
26/10/2015;2015;10;26;;;;27,8;31,6;25,0;-;;;1.011,3;80;93;66;80;225,0;3;7,0;E
27/10/2015;2015;10;27;;;;27,7;32,0;24,0;-;;;1.011,3;80;90;64;79;225,0;3;7,0;SE
28/10/2015;2015;10;28;;;;27,9;32,4;24,4;-;;;1.011,3;81;95;55;78;180,0;3;7,0;SE
29/10/2015;2015;10;29;;;;28,6;33,2;25,6;-;;;1.011,4;78;92;53;75;180,0;3;10,0;E
30/10/2015;2015;10;30;;;;28,0;32,2;26,0;-;;;1.011,4;81;89;65;79;225,0;4;9,0;SE
31/10/2015;2015;10;31;;;;28,7;33,2;25,8;-;;;1.011,0;78;90;52;75;180,0;3;7,0;S
01/11/2015;2015;11;1;28,4;33,0;27,4;29,3;33,3;23,8;-;100;;1.011,0;78;54;85;74;1,0;S;6,0;S
02/11/2015;2015;11;2;27,0;31,8;28,2;28,5;33,2;24,5;-;100;;1.010,3;70;62;75;69;2,0;SE;8,0;SW
03/11/2015;2015;11;3;27,8;32,0;28,0;28,9;32,6;24,2;-;97,5;;1.010,4;66;55;73;65;2,0;SE;6,0;S
04/11/2015;2015;11;4;28,0;32,4;28,0;29,1;33,0;24,0;-;100;;1.009,7;71;51;79;68;3,0;SE;8,0;SE
05/11/2015;2015;11;5;28,2;33,0;28,2;29,4;33,8;26,0;-;100;;1.009,3;72;54;85;71;4,0;SE;12,0;NE
06/11/2015;2015;11;6;28,2;32,2;28,0;29,2;33,2;25,0;-;71,25;;1.009,9;79;60;78;74;4,0;SE;10,0;SE
07/11/2015;2015;11;7;29,0;32,8;28,6;29,9;33,4;25,2;-;83,75;;1.010,7;72;52;75;68;3,0;S;7,0;S
08/11/2015;2015;11;8;28,0;32,6;28,2;29,2;34,2;25,0;-;93,75;;1.010,6;75;60;79;72;3,0;S;8,0;S
09/11/2015;2015;11;9;28,0;31,2;28,0;28,8;33,6;25,5;-;80;;1.009,6;75;67;85;76;3,0;SE;7,0;SE
10/11/2015;2015;11;10;28,6;32,0;28,0;29,3;33,3;25,4;-;75;;1.009,0;74;67;80;74;3,0;S;7,0;SE
11/11/2015;2015;11;11;28,6;31,8;28,0;29,3;33,5;25,6;ttu;76,25;;1.010,2;78;64;80;75;3,0;S;7,0;SE
12/11/2015;2015;11;12;29,0;29,8;28,4;29,1;33,0;26,8;-;68,75;;1.011,1;77;66;82;76;3,0;SW;7,0;SE
13/11/2015;2015;11;13;29,0;31,2;27,8;29,3;32,8;26,4;-;100;;1.010,7;77;66;85;76;4,0;SW;7,0;SE
14/11/2015;2015;11;14;29,4;30,8;28,0;29,4;34,4;25,6;-;83,75;;1.009,8;73;62;83;73;3,0;SE;7,0;SE
15/11/2015;2015;11;15;28,0;32,8;28,0;29,2;34,2;24,4;-;100;;1.009,3;75;56;82;72;2,0;W;5,0;W
16/11/2015;2015;11;16;28,4;33,6;28,4;29,7;34,4;25,6;-;100;;1.009,1;69;50;78;67;2,0;SE;7,0;SE
17/11/2015;2015;11;17;29,0;32,0;29,0;29,8;33,4;25,6;-;90;;1.009,8;72;62;78;71;3,0;S;7,0;SE
18/11/2015;2015;11;18;29,0;33,0;28,4;29,9;34,0;25,8;-;100;;1.010,2;75;57;82;72;3,0;S;7,0;SE
19/11/2015;2015;11;19;28,8;33,0;28,6;29,8;34,0;26,2;-;100;;1.009,9;78;60;78;74;3,0;SE;8,0;SE
20/11/2015;2015;11;20;29,2;32,2;29,0;29,9;33,6;26,4;-;100;;1.008,7;74;63;81;73;3,0;S;6,0;S
21/11/2015;2015;11;21;28,4;32,8;29,0;29,7;33,2;26,5;-;100;;1.008,5;78;61;84;75;2,0;SE;8,0;SE
22/11/2015;2015;11;22;28,4;33,4;29,4;29,9;33,5;24,6;-;100;;1.008,4;81;58;84;76;3,0;SE;10,0;NE
23/11/2015;2015;11;23;29,4;32,4;29,2;30,1;34,0;26,6;-;100;;1.008,5;74;62;82;73;2,0;SE;6,0;SE
24/11/2015;2015;11;24;29,4;32,8;29,0;30,2;34,2;24,2;-;98,75;;1.008,1;74;60;82;73;2,0;S;6,0;SW
25/11/2015;2015;11;25;29,0;33,4;29,2;30,2;34,0;25,2;-;80;;1.008,1;75;54;78;71;3,0;SE;7,0;SE
26/11/2015;2015;11;26;28,0;32,2;28,8;29,3;32,2;25,0;-;67,5;;1.008,7;75;61;76;72;2,0;SE;7,0;SE
27/11/2015;2015;11;27;27,0;33,6;29,4;29,3;34,6;27,0;-;100;;1.009,3;76;54;82;72;3,0;SE;7,0;SE
28/11/2015;2015;11;28;30,4;33,8;29,3;31,0;34,5;26,8;-;97,5;;1.011,0;78;58;67;70;2,0;SE;8,0;SE
29/11/2015;2015;11;29;30,0;33,4;29,8;30,8;34,2;26,8;ttu;87,5;;1.010,8;70;62;80;71;2,0;SE;7,0;SE
30/11/2015;2015;11;30;28,0;33,6;29,4;29,8;34,0;26,5;-;98,75;;1.009,8;82;63;80;77;3,0;SE;11,0;SE
01/12/2015;2015;12;1;28,4;33,2;29,6;29,9;34,2;26,0;-;100;;1.009,2;75;60;74;71;3,0;SE;5,0;E
02/12/2015;2015;12;2;28,6;33,8;29,4;30,1;33,8;25,8;0,8;100;;1.010,4;74;58;82;72;4,0;SE;7,0;SE
03/12/2015;2015;12;3;28,2;33,2;29,0;29,7;34,4;25,5;1,0;81,25;;1.010,6;80;57;78;74;3,0;SE;6,0;SE
04/12/2015;2015;12;4;28,6;33,0;29,0;29,8;34,0;25,7;0,0;100;;1.009,9;79;55;78;73;2,0;SE;6,0;SE
05/12/2015;2015;12;5;28,8;28,0;28,4;28,5;33,2;25,0;17,0;37,5;;1.009,5;76;85;82;80;2,0;S;10,0;SW
06/12/2015;2015;12;6;27,4;27,6;27,8;27,6;31,8;23,8;1,0;18,75;;1.010,1;81;82;82;82;1,0;SW;5,0;W
07/12/2015;2015;12;7;28,0;32,8;29,4;29,6;33,7;25,4;0,0;75;;1.009,9;78;59;77;73;4,0;NE;12,0;NE
08/12/2015;2015;12;8;27,4;33,8;30,0;29,7;33,8;26,2;0,0;90;;1.010,4;86;58;78;77;2,0;SE;9,0;SE
09/12/2015;2015;12;9;28,6;32,4;29,4;29,8;34,2;26,0;-;77,5;;1.010,5;78;68;75;75;1,0;SE;8,0;SE
10/12/2015;2015;12;10;29,0;34,0;29,2;30,3;34,4;25,8;0,0;83,75;;1.009,6;78;57;75;72;2,0;S;8,0;S
11/12/2015;2015;12;11;28,8;32,0;30,0;29,9;33,6;25,6;0,0;61,25;;1.008,9;74;65;78;73;2,0;SE;6,0;E
12/12/2015;2015;12;12;29,6;33,0;27,2;29,9;34,0;24,6;2,1;92,5;;1.008,6;74;61;86;74;2,0;SE;7,0;S
13/12/2015;2015;12;13;27,6;33,0;25,4;28,4;33,8;24,8;13,6;81,25;;1.008,2;76;61;92;76;3,0;W;11,0;W
14/12/2015;2015;12;14;26,4;31,8;28,4;28,3;31,8;25,2;ttu;7,5;;1.007,8;86;63;86;80;2,0;SE;8,0;NE
15/12/2015;2015;12;15;27,0;30,4;29,2;28,4;31,4;25,2;0,0;2,5;;1.007,9;77;72;78;76;1,0;SE;6,0;NE
16/12/2015;2015;12;16;27,4;32,0;26,2;28,3;33,2;24,2;1,2;37,5;;1.007,9;82;65;89;80;2,0;SE;7,0;SE
17/12/2015;2015;12;17;27,4;33,6;26,0;28,6;34,2;24,3;5,6;65;;1.007,6;83;53;90;77;2,0;SE;9,0;SE
18/12/2015;2015;12;18;26,5;33,3;28,7;28,8;33,3;24,0;4,2;25;;1.008,3;85;59;75;76;3,0;SW;11,0;S
19/12/2015;2015;12;19;24,6;32,4;29,2;27,7;33,2;25,4;ttu;50;;1.008,6;92;58;65;77;5,0;SW;18,0;SW
20/12/2015;2015;12;20;27,8;31,0;29,0;28,9;33,4;25,2;0,0;40;;1.008,7;77;66;75;74;3,0;N;10,0;S
21/12/2015;2015;12;21;27,0;31,2;26,8;28,0;32,4;24,8;30,2;43,75;;1.010,2;84;67;89;81;1,0;SE;6,0;W
22/12/2015;2015;12;22;27,1;32,0;27,2;28,4;32,8;25,4;26,3;43,75;;1.010,6;84;63;91;81;1,0;S;6,0;S
23/12/2015;2015;12;23;26,6;31,7;26,8;27,9;32,0;24,8;22,0;31,25;;1.009,8;90;66;92;85;1,0;E;5,0;SE
24/12/2015;2015;12;24;26,8;31,1;28,0;28,2;31,8;24,6;2,0;56,25;;1.009,5;87;67;91;83;1,0;SW;6,0;SW
25/12/2015;2015;12;25;25,4;30,2;28,0;27,3;30,6;25,0;0,0;2,5;;1.010,0;93;69;86;85;1,0;N;7,0;NE
26/12/2015;2015;12;26;27,0;30,4;28,0;28,1;31,8;23,8;7,3;56,25;;1.010,6;86;66;86;81;1,0;NE;6,0;NE
27/12/2015;2015;12;27;27,0;31,4;25,4;27,7;32,4;23,2;10,9;65;;1.011,7;80;65;92;79;2,0;SE;6,0;SE
28/12/2015;2015;12;28;26,6;31,0;29,0;28,3;32,2;23,4;-;77,5;;1.012,4;84;72;75;79;2,0;S;7,0;E
29/12/2015;2015;12;29;26,2;30,6;28,2;27,8;32,8;25,0;ttu;62,5;;1.011,2;77;63;80;74;1,0;SE;6,0;SW
30/12/2015;2015;12;30;25,8;31,0;27,8;27,6;31,4;23,8;3,0;58,75;;1.010,5;86;70;86;82;2,0;S;7,0;SW
31/12/2015;2015;12;31;26,0;29,4;28,0;27,4;31,8;24,8;0,0;46,25;;1.011,1;84;75;80;81;2,0;NE;10,0;NE
01/01/2016;2016;1;1;27,0;32,0;28,4;28,6;32,5;24,8;0,0;77,5;;1.011,9;84;68;75;76;2,0;SW;7,0;W
02/01/2016;2016;1;2;27,0;28,4;29,8;28,1;33,8;25,0;5,5;97,5;;1.011,8;74;76;73;74;2,0;SE;7,0;NE
03/01/2016;2016;1;3;28,3;33,0;29,4;29,8;33,2;26,0;0,0;97,5;;1.012,4;82;58;78;73;2,0;SE;6,0;SE
04/01/2016;2016;1;4;27,4;32,6;29,0;29,1;33,0;26,0;0,0;100;;1.012,5;85;58;79;74;3,0;N;12,0;NE
05/01/2016;2016;1;5;28,2;32,6;29,0;29,5;34,6;24,2;0,0;100;;1.011,8;79;62;77;73;4,0;E;9,0;E
06/01/2016;2016;1;6;28,0;33,0;30,4;29,9;34,2;26,2;0,0;100;;1.012,4;78;56;73;69;3,0;E;9,0;NE
07/01/2016;2016;1;7;29,0;33,4;29,8;30,3;34,2;26,0;0,0;100;;1.012,3;74;55;80;70;2,0;SE;5,0;W
08/01/2016;2016;1;8;28,4;32,6;30,2;29,9;33,6;25,8;0,0;87,5;;1.011,2;78;66;76;73;2,0;S;6,0;S
09/01/2016;2016;1;9;28,8;32,4;28,4;29,6;33,4;24,5;25,0;100;;1.010,9;69;67;83;73;3,0;SE;9,0;SE
10/01/2016;2016;1;10;26,8;32,4;28,8;28,7;33,0;25,2;0,0;96,25;;1.011,2;78;59;76;71;2,0;E;7,0;NE
11/01/2016;2016;1;11;26,6;33,0;29,6;29,0;34,0;25,0;0,0;91,25;;1.011,1;83;49;68;67;3,0;NE;10,0;N
12/01/2016;2016;1;12;28,6;33,0;29,6;30,0;34,0;25,2;0,0;97,5;;1.010,4;74;52;74;67;3,0;NE;14,0;NE
13/01/2016;2016;1;13;28,2;33,2;29,4;29,8;33,8;25,8;0,0;87,5;;1.010,1;80;55;77;71;2,0;E;9,0;E
14/01/2016;2016;1;14;28,8;33,2;29,4;30,1;34,0;24,6;0,0;95;;1.009,5;78;55;75;69;2,0;SE;8,0;NE
15/01/2016;2016;1;15;28,0;34,6;30,0;30,2;32,4;26,5;0,0;100;;1.008,7;75;46;73;65;3,0;NE;9,0;NE
16/01/2016;2016;1;16;27,4;33,4;29,4;29,4;35,2;25,8;0,0;77,5;;1.008,8;76;54;75;68;3,0;W;8,0;SW
17/01/2016;2016;1;17;28,6;33,4;30,2;30,2;34,4;25,0;0,0;97,5;;1.008,2;74;49;72;65;2,0;SE;7,0;SE
18/01/2016;2016;1;18;27,5;32,8;29,4;29,3;34,2;24,2;0,0;85;;1.008,5;76;59;74;70;4,0;N;14,0;N
19/01/2016;2016;1;19;28,4;33,6;30,2;30,2;34,4;25,5;0,0;85;;1.009,4;62;53;66;60;3,0;NE;12,0;NE
20/01/2016;2016;1;20;28,8;29,4;26,0;28,3;34,4;24,5;9,9;62,5;;1.010,0;78;71;89;79;3,0;NE;10,0;NE
21/01/2016;2016;1;21;26,7;27,7;26,2;26,8;33,2;25,0;4,6;66,25;;1.009,8;82;81;90;84;2,0;E;9,0;E
22/01/2016;2016;1;22;27,0;32,0;26,6;28,2;32,7;25,0;2,4;75;;1.009,7;84;67;89;80;3,0;NE;8,0;NE
23/01/2016;2016;1;23;26,4;31,0;25,0;27,2;31,8;24,0;14,7;41,25;;1.010,7;81;72;95;83;3,0;NE;10,0;E
24/01/2016;2016;1;24;25,6;30,0;24,6;26,5;30,6;24,0;28,8;17,5;;1.011,5;92;74;95;87;3,0;NE;8,0;NE
25/01/2016;2016;1;25;27,2;29,1;27,8;27,8;30,4;25,4;0,0;15;;1.010,9;74;77;86;79;1,0;E;6,0;E
26/01/2016;2016;1;26;26,0;27,4;27,4;26,7;28,5;25,0;0,8;0;;1.010,7;89;85;85;86;1,0;S;6,0;S
27/01/2016;2016;1;27;25,0;28,2;25,0;25,8;30,2;25,0;15,3;12,5;;1.009,0;92;83;88;88;3,0;N;11,0;S
28/01/2016;2016;1;28;25,0;30,8;29,0;27,5;32,8;25,0;0,0;50;;1.008,7;85;67;77;76;3,0;NE;9,0;NE
29/01/2016;2016;1;29;25,6;32,4;27,6;27,8;32,8;25,0;4,0;70;;1.009,0;89;64;91;81;2,0;NE;9,0;E
30/01/2016;2016;1;30;26,0;30,2;27,4;27,4;32,2;24,8;ttu;47,5;;1.007,8;92;76;85;84;3,0;N;6,0;N
31/01/2016;2016;1;31;26,2;31,0;27,4;27,7;31,5;24,8;5,1;0;;1.007,2;89;71;89;83;2,0;NE;10,0;NE
01/02/2016;2016;2;1;26,0;31,2;26,0;27,3;32,4;25,0;16,0;58,75;;1.007,8;92;64;93;85;1,0;E;5,0;E
02/02/2016;2016;2;2;26,4;29,0;25,6;26,9;30,4;24,4;29,2;16,25;;1.008,7;92;84;95;91;1,0;NE;5,0;NE
03/02/2016;2016;2;3;25,2;27,4;26,4;26,05;30,2;25;0,7;0;;1008,7;95;89;89;92;1;W;8;SW
04/02/2016;2016;2;4;27;29,6;27,4;27,75;31,2;25,6;ttu;62,5;;1007,9;83;73;82;80,25;3;NE;9;N
05/02/2016;2016;2;5;26;26,6;26,8;26,35;27,8;25;ttu;0;;1008,2;92;90;92;91,5;2;N;9;N
06/02/2016;2016;2;6;25;31;28;27,25;32,4;25,2;10,3;62,5;;1008,1;90;70;88;84,5;2;W;7;SE
07/02/2016;2016;2;7;27,8;27;28;27,65;31,4;24,8;16,8;12,5;;1008,9;80;87;88;83,75;1;NE;6;NE
08/02/2016;2016;2;8;26,6;28;27,6;27,2;31,6;25;0;50;;1008,4;87;75;85;83,5;2;SE;5;E
09/02/2016;2016;2;9;25;30,6;27,4;27;31,6;25;5,6;72,5;;1008,3;84;69;91;82;2;E;7;E
10/02/2016;2016;2;10;26;27;26,6;26,4;30,6;26;0,6;0;;1008,4;90;89;81;87,5;5;NE;18;NE
11/02/2016;2016;2;11;27,4;28,6;26,4;27,45;31;24,8;1;7,5;;1008,9;86;81;90;85,75;3;NE;7;N
12/02/2016;2016;2;12;25,6;25;24,8;25,25;28,6;24;50;0;;1009,9;92;97;97;94,5;2;W;5;NE
13/02/2016;2016;2;13;24,4;31,2;27,6;26,9;30,6;24,4;ttu;2,5;;1010,5;97;69;91;88,5;1;E;4;E
14/02/2016;2016;2;14;25,4;28,4;28,6;26,95;30,8;24;1;60;;1010,4;92;78;79;85,25;2;SW;8;SW
15/02/2016;2016;2;15;26;27,8;26,7;26,625;30,5;24,4;12,3;33,75;;1010,6;83;85;83;83,5;2;W;6;E
16/02/2016;2016;2;16;25,4;28,4;28,6;26,95;30,8;25;0;97,5;;1011,3;84;66;77;77,75;3;NE;9;NE
17/02/2016;2016;2;17;27,2;33;29;29,1;33,2;25;33,2;100;;1011,5;81;61;90;78,25;2;SE;7;S
18/02/2016;2016;2;18;27,8;32,6;30;29,55;33;24,4;0;100;;1010,3;76;69;76;74,25;3;SE;8;SE
19/02/2016;2016;2;19;28;32;28,8;29,2;33,5;25,4;0;100;;1009,8;75;67;82;74,75;3;NE;8;NE
20/02/2016;2016;2;20;27,8;30,4;26;28;32;25,1;0,6;83,75;;1011;79;68;84;77,5;3;NE;8;NE
21/02/2016;2016;2;21;26,2;31;27,8;27,8;31,6;24,6;0;30;;1011,7;87;70;83;81,75;3;NE;9;NE
22/02/2016;2016;2;22;26;30,5;28,2;27,675;32,7;25;0;67,5;;1011,8;84;71;79;79,5;3;S;12;E
23/02/2016;2016;2;23;26,8;29,8;27;27,6;31,8;23,8;22,1;43,75;;1010,6;78;76;89;80,25;1;SE;7;SE
24/02/2016;2016;2;24;27;32;26,4;28,1;32,8;24,2;0,2;75;;1010,2;84;64;89;80,25;3;NE;7;N
25/02/2016;2016;2;25;27;32,2;29;28,8;32,8;24,8;2;87,5;;1010,9;80;68;79;76,75;2;SW;8;SE
26/02/2016;2016;2;26;25,8;30,4;25,3;26,825;31,6;24,4;25,6;58,75;;1010,8;90;72;96;87;1;S;5;SE
27/02/2016;2016;2;27;25;30,2;27,4;26,9;30,5;25,5;5,2;65;;1010,6;93;74;86;86,5;2;S;6;S
28/02/2016;2016;2;28;25,4;30,6;28,6;27,5;32;25;2,4;31,25;;1010,9;95;71;83;86;2;S;6;E
29/02/2016;2016;2;29;26;30;27,2;27,3;32,4;24,8;3,7;53,75;;1010,7;86;77;92;85,25;3;SW;6;NE
01/03/2016;2016;3;1;26,6;32,6;29;28,7;32,5;24,4;7,4;75;;1010,4;87;58;74;76,5;3;NE;6;E
02/03/2016;2016;3;2;25,6;30,8;26,4;27,1;32;25;10,2;17,5;;1011,7;95;75;90;88,75;1;SE;6;E
03/03/2016;2016;3;3;26,4;29;28;27,45;32,2;24,5;ttu;48,75;;1011;83;74;82;80,5;2;S;8;SE
04/03/2016;2016;3;4;26;32,2;29,4;28,4;32,8;26;0;95;;1009,3;84;59;75;75,5;3;NE;11;NE
05/03/2016;2016;3;5;26,4;31,6;29;28,35;32,1;26,6;0;95;;1009,7;83;66;81;78,25;6;NE;16;NE
06/03/2016;2016;3;6;29;29;28,2;28,8;32,8;25;0;50;;1010,1;79;78;80;79;4;NW;7;NW
07/03/2016;2016;3;7;27,8;32,6;29;29,3;33,6;25;0;100;;1009,3;76;60;78;72,5;3;NE;13;NE
08/03/2016;2016;3;8;26,4;33,6;29,4;28,95;34,2;26,3;0;98,75;;1008,7;81;60;81;75,75;3;E;8;E
09/03/2016;2016;3;9;28,2;33,6;29,8;29,95;34;26;0;100;;1009,4;80;60;78;74,5;3;E;11;E
10/03/2016;2016;3;10;27,8;33;30;29,65;33,7;25,8;0;77,5;;1010,2;79;64;76;74,5;1;SE;6;SE
11/03/2016;2016;3;11;27,6;31,6;29;28,95;32,8;25,8;ttu;57,5;;1010;79;71;82;77,75;3;E;9;E
12/03/2016;2016;3;12;27;33,4;30,4;29,45;34,2;25,2;0;93,75;;1009,8;83;54;76;74;3;W;9;NE
13/03/2016;2016;3;13;26,8;32,6;29,8;29;34,2;26,7;0;97,5;;1010,2;81;63;78;75,75;3;NW;6;S
14/03/2016;2016;3;14;27,8;32,8;27;28,85;33,4;25,1;5,6;90;;1009,9;77;60;89;75,75;2;S;6;SE
15/03/2016;2016;3;15;27,7;31;25,2;27,9;32;24,5;34,6;62,5;;1009,1;79;72;90;80;3;NW;6;S
16/03/2016;2016;3;16;25;32,6;27,8;27,6;33;25,5;3;68,75;;1009,1;76;62;86;75;1;SW;5;SW
17/03/2016;2016;3;17;26;31;29;28;32,6;26;0;68,75;;1009,5;89;67;78;80,75;3;W;6;SE
18/03/2016;2016;3;18;27,6;32;26,4;28,4;32,6;25;4;65;;1009,2;85;68;89;81,75;3;W;8;W
19/03/2016;2016;3;19;26,6;33;30,4;29,15;33,5;25,5;0;95;;1009,3;87;58;68;75;2;E;6;NE
20/03/2016;2016;3;20;27;32,6;29,6;29,05;33,2;25,4;0;100;;1009,2;83;67;80;78,25;3;E;12;NE
21/03/2016;2016;3;21;28,8;32,4;29,4;29,85;33,2;25,5;0;100;;1008,3;76;67;74;73,25;3;NE;10;E
22/03/2016;2016;3;22;27;33,4;29,8;29,3;34;25,4;0;100;;1007,8;78;59;78;73,25;2;E;10;NE
23/03/2016;2016;3;23;27;33,4;29,6;29,25;33,9;25,4;0;75;;1010,5;76;54;74;70;2;S;6;E
24/03/2016;2016;3;24;28,6;33;30,2;30,1;33,6;26,4;0;100;;1011,7;71;60;76;69,5;3;S;11;S
25/03/2016;2016;3;25;28;33;30;29,75;34,2;25,5;0;100;;1011,6;78;60;77;73,25;2;E;8;E
26/03/2016;2016;3;26;26,8;33,4;30;29,25;34,4;25,8;0;93,75;;1012,3;77;55;72;70,25;3;E;10;NE
27/03/2016;2016;3;27;28,4;32,2;30;29,75;33;24,8;0;77,5;;1011,8;76;62;72;71,5;2;SE;8;SE
28/03/2016;2016;3;28;28;33,2;29;29,55;33,8;25,2;0;93,75;;1011,5;75;60;77;71,75;3;NE;10;NE
29/03/2016;2016;3;29;26,2;32,8;28,8;28,5;32,8;25,8;0;68,75;;1011,7;78;57;78;72,75;3;E;9;E
30/03/2016;2016;3;30;28,8;31,8;28;29,35;33,4;25,8;2,1;66,25;;1011,4;78;67;89;78;4;NE;10;NE
31/03/2016;2016;3;31;27,6;33;29,4;29,4;33,4;25;0;83,75;;1010,5;86;58;75;76,25;2;E;7;E
01/04/2016;2016;4;1;26,4;32,6;29,6;28,8;33;25,6;0;100;;1009,9;80;59;73;73;4;NE;11;E
02/04/2016;2016;4;2;27,6;33,2;29,8;29,6;34;26,4;0;100;;1010,5;73;51;72;67;3;NE;12;E
03/04/2016;2016;4;3;27,6;33;29,2;29,4;33,6;26;0;100;;1011,1;83;57;78;75;3;NE;11;E
04/04/2016;2016;4;4;28,2;33;29,8;29,8;33,4;25,8;0;90;;1010;79;64;70;73;4;NW;8;E
05/04/2016;2016;4;5;28,4;33,6;29;29,9;34;25,4;0;75;;1009,3;74;52;78;70;2;E;8;E
06/04/2016;2016;4;6;29;32,8;28,4;29,8;33,4;26,8;0;94;;1010;74;61;85;74;4;NE;11;NE
07/04/2016;2016;4;7;29,4;32,6;28,6;30;33,4;26,2;0;70;;1009,8;73;58;82;72;3;NE;10;NE
08/04/2016;2016;4;8;29,2;33;29,8;30,3;33,6;25,4;25,5;81;;1009,5;77;61;72;72;4;NE;11;E
09/04/2016;2016;4;9;26;31;26,4;27,4;32;25;10,3;21;;1009,9;92;72;92;87;1;SW;6;SW
10/04/2016;2016;4;10;26;30,8;29;28;31,8;25,5;0,9;48;;1009,7;90;67;81;82;4;NE;9;NE
11/04/2016;2016;4;11;27,2;31,4;29;28,7;32;26,4;0;81;;1009,4;87;69;79;81;4;NE;12;E
12/04/2016;2016;4;12;27,6;30;28,4;28,4;32,4;25,8;ttu;54;;1008,9;83;76;78;80;3;NE;10;NE
13/04/2016;2016;4;13;27;30,4;26,4;27,7;32;25;4,3;9;;1009,4;84;72;89;82;2;E;6;E
14/04/2016;2016;4;14;27,6;31,8;28,8;29;32,4;25,4;0;76;;1009,9;80;67;86;78;2;SW;6;SW
15/04/2016;2016;4;15;27,2;28,8;26,2;27,4;32,4;25;6,7;60;;1010,5;86;81;90;86;4;NE;10;NE
16/04/2016;2016;4;16;26,8;31,6;28;28,3;32,4;25,2;ttu;100;;1010,3;89;66;80;81;4;E;9;E
17/04/2016;2016;4;17;28,6;32,4;28,8;29,6;33;25,2;0;100;;1009,6;70;67;82;72;4;NE;15;E
18/04/2016;2016;4;18;28,2;31,8;29,4;29,4;32,8;25,8;0;94;;1009,8;78;67;80;76;3;S;8;W
19/04/2016;2016;4;19;28,6;32,2;28,6;29,5;32,4;25;0;100;;1010,1;74;62;78;72;3;NE;11;NE
20/04/2016;2016;4;20;27;31,4;29,6;28,8;32,6;24,4;0;53;;1010,4;77;64;77;74;3;W;8;NE
21/04/2016;2016;4;21;27,6;32;28,6;29;32,7;25,5;0;60;;1009,9;76;62;81;74;2;W;6;W
