Tanggal;year;month;day;T '07.00;T '13.00;T '18.00;TRata2;TMax;TMin;Curah Hujan (mm);SS (%);Cuaca;Tekanan Udara (mb);RH07.00;RH13.00;RH18.00;RHRata2;Kec Rata2;Arah Terbanyak;Kec,Max;Arah
07/02/2015;2015;2;7;20,4;23,6;23;21,85;25,4;20;38;26,25;;1015;89,67182944;94,01747697;93,96155542;91,83067282;0,9125;360;04;30
08/02/2015;2015;2;8;23,4;29,2;25,5;25,375;30;22,4;2;60;;1013,9;91,08375528;69,70705101;83,21808798;83,77316239;1,391666667;270;19;250
09/02/2015;2015;2;9;21,6;28,6;25,6;24,35;29;21;19;52,5;;1013,6;93,8346971;74,11439789;81,49603283;85,81995623;1,395833333;90;06;100
10/02/2015;2015;2;10;22,8;28,8;26,4;25,2;30,4;20,6;1;52,5;;1012,4;70,89256822;69,54452944;81,69846171;73,2570319;1,6;270;23;280
11/02/2015;2015;2;11;21,4;26,6;24;23,35;27,2;21;3;41,25;;1013,8;91,80908577;86,98682188;94,06127299;91,1665666;1,054166667;360;07;340
12/02/2015;2015;2;12;22;28,1;22,4;23,625;28,2;22;30;58,75;;1014,7;97,92784809;76,33449895;100;93,04754878;1,254166667;360;08;330
13/02/2015;2015;2;13;21,2;24,8;22,8;22,5;27;20,4;4;16,25;;1014,1;97,90321258;88,47713328;95,93733287;95,05522283;1,616666667;270;06;340
14/02/2015;2015;2;14;21,5;27;25,2;23,8;27,2;17,5;28;56,25;;1015,7;88,84861344;78,4280434;92,26095995;87,09655756;1,579166667;270;09;290
15/02/2015;2015;2;15;21,6;25,4;25,4;23,5;28;21;60;50;;1015,1;95,85591814;86,74741321;92,28564612;92,6862239;1,2375;45;04;70
16/02/2015;2015;2;16;21,2;26,2;25,8;23,6;27,6;20;-;37,5;;1014,7;87,83643118;88,69932855;90,47830544;88,71262409;0,670833333;360;03;10
17/02/2015;2015;2;17;21,2;25;23,6;22,75;27,6;20,2;23;50;;1013,4;91,78846345;94,14861874;95,99077822;93,42908096;1,270833333;360;08;310
18/02/2015;2015;2;18;21;25;24,8;22,95;27,4;19,8;0,6;53,75;;1012,8;89,78213971;92,24779662;90,34745768;90,53988343;0,941666667;180;06;300
19/02/2015;2015;2;19;21,6;25,6;22;22,7;27;21,2;70;25;;1014;91,83146631;90,44415518;100;93,52677195;1,333333333;360;07;290
20/02/2015;2015;2;20;20,8;24,6;25,4;22,9;27;20;16,5;37,5;;1015;93,75196469;92,18212441;96,09063722;93,94417275;0,820833333;360;04;60
21/02/2015;2015;2;21;21;28,4;26;24,1;29;19;-;83,75;;1013,8;93,77850101;87,30491245;83,30973803;89,54291313;0,891666667;90;06;50
22/02/2015;2015;2;22;21,2;25,6;26;23,5;27;20;2;47,5;;1013,8;93,7963595;88,61040409;90,50315111;91,67656855;1,2375;360;08;340
23/02/2015;2015;2;23;21,6;27,4;24;23,65;28;21;1,2;46,25;;1014,8;93,82744148;78,54933044;95,02500661;90,307305;1,4875;360;17;350
24/02/2015;2015;2;24;21,8;27,8;24,1;23,875;28,3;20,6;0,6;93,75;;1015;89,87939451;78,63760079;93,09238455;87,87219359;2,054166667;270;07;320
25/02/2015;2015;2;25;21,6;28,4;26,6;24,55;29,5;21;2;87,5;;1014,9;91,82447794;85,57416434;88,77642613;89,49988659;0,883333333;360;06;350
26/02/2015;2015;2;26;21,6;24,2;23,6;22,75;26,4;21;3;6,25;;1014,8;95,85724623;88,37226216;95,98906084;94,01895386;0,366666667;360;08;10
27/02/2015;2015;2;27;21,2;23;23,4;22,2;25,6;20,6;3,6;18,75;;1013,6;91,78670603;95,95454482;95,98016968;93,87703164;0,958333333;360;07;150
28/02/2015;2015;2;28;21;28;23,8;23,45;28,6;20,4;11,5;93,75;;1014;91,75904525;82,07628767;92,10661337;89,42524789;1,070833333;360;07;360
01/03/2015;2015;3;1;22,4;26,6;25,8;24,3;27,6;20;11,5;25;;1012,2;89,84757117;87,0105253;86,84997203;88,38890992;0,916666667;45;4;50
02/03/2015;2015;3;2;20,6;27;21,6;22,45;27,6;20;60;43,75;;1013,8;93,74144965;80,13671602;95,86388667;90,8708755;0,883333333;360;7;60
03/03/2015;2015;3;3;20,6;25,6;20;21,7;26,4;20;108;46,25;;1013,7;94;87;98;93,25;1,204166667;360;4;300
