Tanggal;year;month;day;T '07.00;T '13.00;T '18.00;TRata2;TMax;TMin;Curah Hujan (mm);SS (%);Cuaca;Tekanan Udara (mb);RH07.00;RH13.00;RH18.00;RHRata2;Kec Rata2;Arah Terbanyak;Kec,Max;Arah
01/01/2015;2015;1;1;26,1;34;26,5;28,175;34,2;25,6;21,3;63,75;;1009;84,0782429;54,41817951;87,28417611;77,46471035;7,625;300;25;190
02/01/2015;2015;1;2;26;32,7;24,5;27,3;33,4;24,2;38;75;;1009,2;89,49542919;58,89628368;95,75715235;83,4110736;9,208333333;300;16;320
03/01/2015;2015;1;3;26;29,8;28,4;27,55;30,8;25,6;1;0;;1010;87,14137534;81,07597081;80,52370981;83,97060782;7,333333333;300;14;290
04/01/2015;2015;1;4;26,3;33,4;30,2;29,05;33,7;24,8;17,1;91,25;;1009,1;84,91479263;57,19764321;70,54503961;74,39306702;5,333333333;300;14;320
05/01/2015;2015;1;5;25,9;34,4;26,8;28,25;35;24,8;29,1;91,25;;1008,4;91,85710333;53,68666285;93,59105402;82,74798088;4,583333333;10;16;150
06/01/2015;2015;1;6;25,8;33,5;29,8;28,725;33,6;25,4;-;58,75;;1008,5;87,08316949;47,66607821;70,30680463;73,03480546;6,333333333;300;12;350
07/01/2015;2015;1;7;26,4;33,7;31;29,375;34,4;26,4;-;93,75;;1008,6;75,2346477;55,24880453;72,28724043;69,50133509;7,833333333;300;14;320
08/01/2015;2015;1;8;27,6;34;31,2;30,1;35,4;27,2;-;86,25;;1010,1;74,46474212;56,57253153;71,75610541;69,3145303;8,083333333;300;18;310
09/01/2015;2015;1;9;27,7;35;30,3;30,175;35;26,9;-;62,5;;1009,6;71,0331323;37,52714733;69,31508989;62,22712546;9,583333333;300;14;330
10/01/2015;2015;1;10;28,9;34,8;30,8;30,85;35,6;27,1;-;100;;1009;58,77389743;46,38431709;72,17859456;59,02767663;9,875;300;16;330
11/01/2015;2015;1;11;27,6;33,8;30,2;29,8;35,8;27,3;-;66,25;;1010,3;80,91703778;55,33005868;69,89815839;71,76557316;8,5;300;15;340
12/01/2015;2015;1;12;28,7;33,1;29,4;29,975;33,7;26;3,6;61,25;;1010,7;70,9680937;58,07648645;75,41299607;68,85641748;6,958333333;300;15;340
13/01/2015;2015;1;13;26,5;26,3;26,5;26,45;31,3;25,2;3,5;8,75;;1011,1;88,0572461;88,78344428;84,21995598;87,27947311;6,208333333;120;18;320
14/01/2015;2015;1;14;26,2;34;29;28,85;34,2;26;TTU;67,5;;1011,8;87,97725282;55,49137136;77,96715514;77,35325803;5,666666667;160;16;330
15/01/2015;2015;1;15;26,8;31,4;29,2;28,55;33,2;25;2,8;40;;1011,4;85,84058786;63,80551855;73,95420075;77,36022375;4,958333333;10;14;290
16/01/2015;2015;1;16;26,2;34,5;29,8;29,175;35;25,3;24,5;98,75;;1011,2;84,88100432;48,60735549;71,61848532;72,49696236;6,333333333;300;18;330
17/01/2015;2015;1;17;25,8;29,8;27;27,1;33,2;25,6;0,4;51,25;;1010,9;91,83872887;70,30680463;82,89424883;84,2196278;6,625;300;19;310
18/01/2015;2015;1;18;26,6;31,9;26,6;27,925;32,8;24,8;17,7;35;;1011,1;88,85779949;64,75242725;88,85779949;82,83145643;5,041666667;160;21;310
19/01/2015;2015;1;19;26;30,9;27;27,475;31,4;23,6;72,8;7,5;;1011,8;87,14137534;67,78493553;84,39287508;81,61514032;7,833333333;300;19;200
20/01/2015;2015;1;20;24,3;28,7;28,5;26,45;30,3;24,3;-;0;;1012,9;90,72255276;73,00025131;78,43974735;83,22127605;4,958333333;300;9;340
21/01/2015;2015;1;21;26,1;31,1;29,7;28,25;31,8;25,7;TTU;15;;1014,6;87,17024344;67,91077011;75,5625772;79,45345855;4,666666667;10;9;350
22/01/2015;2015;1;22;26,4;33,4;28,4;28,65;33,6;25,5;8,6;78,75;;1014,2;86,4839416;57,19764321;76,28845132;76,61349444;6,375;300;15;310
23/01/2015;2015;1;23;26,1;33,8;26,2;28,05;33,8;25,1;9,6;87,5;;1012,7;89,51897197;59,71955506;88,75839269;81,87897293;5,75;300;15;330
24/01/2015;2015;1;24;26,1;33;25,6;27,7;34,3;25;19,9;90;;1012,4;90,30761063;61,40344674;91,80168144;83,45508736;6,833333333;300;19;180
25/01/2015;2015;1;25;26;33,6;27,1;28,175;34,3;24,5;14,3;97,5;;1012,4;91,07916412;59,57317208;90,51892629;83,06260665;6,583333333;300;15;340
26/01/2015;2015;1;26;25,2;31,8;29;27,8;32,3;25,2;-;60;;1011,6;86,90471336;64,08345159;76,5834689;78,6190868;7,541666667;300;14;310
27/01/2015;2015;1;27;26,7;34,6;25,2;28,3;35;24,4;18,5;90;;1010,7;88,10986642;55,43428549;96,65428976;82,07707702;6,875;300;18;340
28/01/2015;2015;1;28;25,6;34,1;26,5;27,95;34,3;24,1;106,9;90;;1009,7;91,80168144;57,73775663;89,61189042;82,73825248;7,291666667;300;16;150
29/01/2015;2015;1;29;26,3;33,8;26,3;28,175;34,5;25,2;6;82,5;;1009,5;89,56567996;57,5085522;89,56567996;81,55139802;6,666666667;10;16;330
30/01/2015;2015;1;30;26;33,1;28,2;28,325;33,2;24,9;9,7;73,75;;1010,7;90,28585167;59,20085086;77,59548509;79,34200982;7,625;300;16;340
31/01/2015;2015;1;31;25,9;25,9;25,6;25,825;28,5;24,2;11,3;0;;1010,7;88,68242504;87,8959598;93,41746229;89,66956804;4,25;300;15;330
01/02/2015;2015;2;1;24,8;32,1;28,8;27,625;32,3;24,8;0;88;TS;1011,8;93;65;75;81,5;6;U;14;340
02/02/2015;2015;2;2;25,7;32,6;25;27,25;34,4;24,4;43,6;78;TS RA Lightning;1012,5;87;59;93;81,5;5;U;12;340
03/02/2015;2015;2;3;25,4;32,9;28;27,925;33,2;25;4,6;88;TS RA Lightning;1013,1;93;61;84;82,75;4;U;16;340
04/02/2015;2015;2;4;25,4;33,2;29,6;28,4;33,6;24,8;9,6;90;TS RA;1012,7;92;60;73;79,25;5;U;15;340
05/02/2015;2015;2;5;25,9;33,2;29,8;28,7;34,3;24,8;15,7;100;TS RA;1011,9;91;60;74;79;5;U;15;340
06/02/2015;2015;2;6;25,9;32,8;26,7;27,825;34,2;24;9,5;80;TS RA;1011,5;89;62;87;81,75;5;U;15;340
07/02/2015;2015;2;7;25,2;32,7;29,4;28,125;33,2;25,2;0;98;0;1011,4;93;58;74;79,5;5;U;14;350
08/02/2015;2015;2;8;26,8;28,4;28,6;27,65;33,2;26,1;0;58;TS;1012,6;87;75;78;81,75;4;U;19;360
09/02/2015;2015;2;9;26,8;29,8;28,5;27,975;32,5;25,5;0;49;0;1012,9;87;72;80;81,5;3;U;15;360
10/02/2015;2015;2;10;26,5;33,4;29,4;28,95;34,4;26;0;81;0;1011,6;87;59;69;75,5;7;U;15;330
11/02/2015;2015;2;11;26,1;33,3;28,2;28,425;33,5;24,6;20,2;85;TS RA;1010,7;86;60;79;77,75;6;U;16;320
12/02/2015;2015;2;12;25,7;31;27,8;27,55;33,4;24,8;2,1;34;TS RA;1010,2;90;64;76;80;4;U;14;330
13/02/2015;2015;2;13;25,4;31;28,1;27,475;31,5;25,2;7,7;36;RA;1010,5;89;72;80;82,5;5;U;14;320
14/02/2015;2015;2;14;25,8;33,4;28,9;28,475;33,9;23,2;17,7;71;TS RA;1011,2;89;59;79;79;4;U;16;320
15/02/2015;2015;2;15;24,2;32,7;29,2;27,575;33,6;24,2;21,4;98;TS RA;1010,8;92;61;81;81,5;4;U;14;350
16/02/2015;2015;2;16;25,7;33,4;27,8;28,15;34,2;25;4,5;95;TS RA;1010,5;93;57;85;82;4;U;14;330
17/02/2015;2015;2;17;26,2;32,5;29,8;28,675;33;24,2;4,7;74;TS RA;1010,1;90;55;77;78;4;U;14;340
18/02/2015;2015;2;18;25;33,3;30;28,325;34,1;24,9;0,2;98;RA;1009,5;92;59;68;77,75;5;U;14;110
19/02/2015;2015;2;19;26,2;31,8;29;28,3;32,2;24,4;8,3;39;RA;1010,6;91;64;76;80,5;6;U;16;320
20/02/2015;2015;2;20;25;32,7;25,2;26,975;33,6;24,9;27,7;91;RA;1011,7;87;61;92;81,75;4;U;16;160
21/02/2015;2015;2;21;26,1;34,3;23,6;27,525;34,6;23,3;86;90;TS RA;1009,9;88;53;100;82,25;6;U;25;180
22/02/2015;2015;2;22;25,6;31,7;29,5;28,1;34,9;25,4;0;90;0;1010,1;93;70;75;82,75;5;U;16;340
23/02/2015;2015;2;23;27,2;33,5;29,8;29,425;33,8;25,3;0;94;0;1010,8;87;59;77;77,5;6;U;16;330
24/02/2015;2015;2;24;26,3;33,9;29,4;28,975;34,2;26,1;0;88;TS Lightning;1011,3;88;59;73;77;3;U;14;330
25/02/2015;2015;2;25;27;33,3;30;29,325;34,3;24,9;4,8;88;TS RA Lightning;1011,1;91;59;74;78,75;6;U;14;340
26/02/2015;2015;2;26;25,6;31,4;29,4;28;32,9;24,5;2;33;RA;1010,7;89;67;77;80,5;5;U;12;330
27/02/2015;2015;2;27;25,6;33,6;29;28,45;38,5;25,5;0;85;0;1010;90;57;78;78,75;4;U;15;170
28/02/2015;2015;2;28;26,4;33,4;29,8;29;34;25,2;3,2;68;RA Lightning;1010,3;88;58;74;77;4;U;12;340
01/03/2015;2015;3;1;25,8;33,4;26,7;27,925;33,7;24;10,9;35;TS RA Lightning;1010,5;88,65682829;60,55162555;83,53397273;80,34981372;4,090909091;U;14;340
02/03/2015;2015;3;2;24,3;32,4;28,9;27,475;33,5;24;0,8;72,5;TS RA Lightning;1010;92,3820242;62,13369819;76,53493745;80,85817101;5,117647059;U;16;330
03/03/2015;2015;3;3;25,6;32,8;29,8;28,45;33;25,4;-;68,75;TS   Lightning;1010,5;87,02432998;57,84213439;70,30680463;75,54939974;5,25;U;19;330
04/03/2015;2015;3;4;26,6;32,6;28,8;28,65;33,2;24;37,3;51,25;TS RA Lightning;1010,1;81,9909606;57,11944173;77,87568483;74,74426194;6,210526316;U;18;150
05/03/2015;2015;3;5;25,4;32,1;27,7;27,65;32,9;24,4;15,4;35;TS RA Lightning;1011;88,55304403;63,69244716;79,50894926;80,07687112;4,684210526;U;16;320
06/03/2015;2015;3;6;25;33,3;24;26,825;33,5;23,7;54,2;71,25;TS RA Lightning;1011,5;94,97659331;57,11895179;99,13511383;86,55181306;3,666666667;U;15;170
07/03/2015;2015;3;7;25,2;32,1;29;27,875;32,5;25,1;-;63,75;TS   Lightning;1011,3;94,99967015;52,22515871;76,5834689;79,70199198;6,777777778;U;19;330
08/03/2015;2015;3;8;26,8;29;28,4;27,75;31,2;25,4;1,5;26,25;TS RA Lightning;1011,6;88,13596701;81,4712858;76,28845132;83,50791779;4,611111111;U;15;340
09/03/2015;2015;3;9;25,8;27,9;28;26,875;32,5;25,6;8;52,5;TS RA Lightning;1011,6;85,52090375;83,95670968;81,80335063;84,20046695;6;U;15;320
10/03/2015;2015;3;10;26,6;31;27,8;28;31,7;25,8;2;43,75;TS RA Lightning;1011,9;90,41467422;68,47518263;78,83384428;82,03459384;5,619047619;U;21;320
11/03/2015;2015;3;11;26,3;31,8;29,2;28,4;33;25,8;-;50;TS   Lightning;1011,7;89,56567996;64,68499571;72,60634996;79,1056764;7,176470588;U;15;330
12/03/2015;2015;3;12;26,6;31,8;28,6;28,4;33;25,8;TTU;76,25;TS RA Lightning;1012,5;85,01507481;67,72628346;77,7832587;78,88492294;4,933333333;U;18;320
13/03/2015;2015;3;13;26,3;32,4;29,6;28,65;33;26,1;2;40;TS RA Lightning;1012,7;88,00406029;61,55004162;76,8694444;78,60690165;6,5;U;14;340
14/03/2015;2015;3;14;26,8;30,5;29,6;28,425;31,4;25,3;-;10;TS   Lightning;1013,7;88,90671271;71,36585118;74,16646199;80,83643465;4,409090909;U;12;330
15/03/2015;2015;3;15;26;33,8;25,4;27,8;34;24,2;40,6;70;TS RA Lightning;1013,9;87,14137534;55,87166479;95,0224979;81,29422834;5,333333333;U;15;330
16/03/2015;2015;3;16;25,2;32,9;29,6;28,225;33,4;24,5;9,6;100;TS RA Lightning;1013,6;91,72637247;60,18637315;78,23596233;80,46877011;4,263157895;U;14;330
17/03/2015;2015;3;17;25,8;32,9;29,5;28,5;33,3;25,6;0,2;72,5;TS RA Lightning;1012,1;91,83872887;60,18637315;70,78361574;78,66186166;4,565217391;U;11;360
18/03/2015;2015;3;18;26,9;33,1;30,2;29,275;33,9;23,7;25,5;100;TS RA Lightning;1010,9;88,16192921;62,62429214;74,47677532;78,35623147;5,857142857;U;14;340
19/03/2015;2015;3;19;25;32,2;30;28,05;33;24,8;-;65;TS   Lightning;1011,8;93,32637261;56,79380868;75,70987278;79,78910667;5,375;U;14;040
20/03/2015;2015;3;20;26,6;34;29,4;29,15;34;24,8;3,4;51,25;TS RA Lightning;1012,5;86,54374712;56,03095111;75,41299607;76,13286036;4,285714286;U;18;090
21/03/2015;2015;3;21;26;32,4;29;28,35;33,6;25;16;77,5;TS RA Lightning;1012,3;91,07916412;68,09062139;77,96715514;82,05402619;4,181818182;U;15;350
22/03/2015;2015;3;22;25,8;32,7;29,6;28,475;33,7;25,6;0,9;71,25;TS RA Lightning;1012,7;95,06742017;64,09984224;74,83847792;82,26829013;3,75;U;14;010
23/03/2015;2015;3;23;26,9;33,1;29,8;29,175;33,2;26;-;82,5;TS   Lightning;1012,2;82,10982817;62,62429214;76,96282446;75,95169324;4,652173913;U;15;340
24/03/2015;2015;3;24;27,2;34,2;30,8;29,85;34,5;26,3;-;90;TS   Lightning;1012,1;87,47779542;60,00806397;71,53479686;76,62461292;5,166666667;U;12;020
25/03/2015;2015;3;25;27,2;28,3;27,6;27,575;33,5;25,5;15,5;57,5;TS RA Lightning;1012,1;82,96873756;89,25757398;87,58525622;85,69507633;3,272727273;U;22;360
26/03/2015;2015;3;26;26,4;31,7;30,9;28,85;34,1;26,2;-;95;TS   Lightning;1013,5;90,37219175;65,22218373;69,67720224;78,91094237;4,714285714;U;16;020
27/03/2015;2015;3;27;27,8;33,6;30,2;29,85;33,8;26,8;-;81,25;TS   Lightning;1013,5;81,72565273;59,57317208;73,15651806;74,0452489;5,565217391;U;16;340
28/03/2015;2015;3;28;27,6;34;29,8;29,75;34,2;25,6;-;98,75;TS   Lightning;1012,4;81,64713259;63,79909924;75,61192733;75,67632294;5,6;U;15;340
29/03/2015;2015;3;29;26,8;34,4;31;29,75;34,6;26,5;-;97,5;TS   Lightning;1011,5;84,32426114;55,80928868;71,00714699;73,86623949;4,772727273;U;15;350
30/03/2015;2015;3;30;27,8;34;30,2;29,95;34,5;26,5;-;95;TS   Lightning;1011,1;81,72565273;54,95378368;74,47677532;73,22046612;4,956521739;U;14;030
31/03/2015;2015;3;31;27,2;34,1;31,4;29,975;35;24,2;-;100;TS   Lightning;1011,7;83,71338593;52,90823545;73,78074091;73,52893705;6,681818182;U;14;090
01/04/2015;2015;4;1;28,2;35;30,2;30,4;35,6;27,4;8,8;100;TS RA Lightning;1011,1;84,78965937;55,7469131;75,80682329;75,28326378;5,3125;U;15;100
02/04/2015;2015;4;2;28,3;29,8;29,4;28,95;34,4;24,6;10,8;58,75;TS RA Lightning;1009,4;87,02730245;76,96282446;76,77510078;81,94813254;5,043478261;U;18;340
03/04/2015;2015;4;3;25,6;25,8;25,7;25,675;31,1;25;6,6;5;TS RA Lightning;1008,7;93,41746229;91,83872887;90,21986745;92,22338022;3;U;21;020
04/04/2015;2015;4;4;25,7;32,8;29,3;28,375;33,6;25,5;-;77,5;TS   Lightning;1010;91,01860328;64,16656881;76,72756345;80,7328347;5,304347826;U;14;020
05/04/2015;2015;4;5;27;34,8;29,4;29,55;35,1;26,8;-;78,75;TS   Lightning;1008,8;86,66145969;56,1210677;75,41299607;76,21424579;4,238095238;U;12;350
06/04/2015;2015;4;6;27,9;27,2;28;27,75;34,6;26,8;TTU;55;TS RA Lightning;1009;86,91737751;78,55748274;76,08655934;82,11969927;4,666666667;U;22;010
07/04/2015;2015;4;7;27,2;25,4;24,9;26,175;29,9;23,6;25,3;3,75;TS RA Lightning;1010,2;89,00299558;96,66954628;94,13642781;92,20299131;3,681818182;U;15;340
08/04/2015;2015;4;8;24,5;32,4;29,2;27,65;32,6;24,3;-;100;TS   Lightning;1011,1;93,24815549;61,55004162;72,60634996;80,16317564;2,857142857;U;12;060
09/04/2015;2015;4;9;27;34,6;30,2;29,7;35,2;26,2;-;97,5;TS   Lightning;1011,5;88,18775397;57,03517426;75,80682329;77,30437637;5,217391304;S;21;020
10/04/2015;2015;4;10;27,1;34,1;30,6;29,725;35;27;-;88,75;TS   Lightning;1012,1;84,42690909;53,43694734;75,99779383;74,57213984;5,260869565;U;11;020
11/04/2015;2015;4;11;28,3;34,3;31;30,475;35,2;26;TTU;76,25;TS RA Lightning;1011,4;82,64018509;56,26697117;71,00714699;73,13862208;4,956521739;U;16;040
12/04/2015;2015;4;12;26,5;33,3;29,4;28,925;33,7;25;2,8;76,25;TS RA Lightning;1011,9;84,98182659;57,11895179;74,73569484;75,45457496;4,315789474;U;16;350
13/04/2015;2015;4;13;25,8;32,5;29,6;28,425;33,2;25,6;TTU;63,75;TS RA Lightning;1012,5;91,03889911;63,96539312;72,82982508;79,71825411;3,913043478;U;12;320
14/04/2015;2015;4;14;26,2;33,2;29;28,65;34,3;24;31,3;83,75;TS RA Lightning;1012,1;85,65084462;61,54556501;77,96715514;77,70360234;6,571428571;U;18;140
15/04/2015;2015;4;15;26;30,6;29,1;27,925;34,1;25,8;0;41,25;TS   Lightning;1011,3;90,28585167;68,22602122;79,40352983;82,0503136;4,315789474;U;19;060
16/04/2015;2015;4;16;27,6;26;28,8;27,5;33,6;25,9;2,5;53,75;TS RA Lightning;1013;85,33799824;88,70788404;79,27546788;84,6648371;4,818181818;U;21;360
17/04/2015;2015;4;17;27,4;26,6;26,4;26,95;34;24,8;10,6;36,25;TS RA Lightning;1011,8;89,0503796;93,56288753;91,94751107;90,90278945;2,458333333;U;16;110
18/04/2015;2015;4;18;25,7;34;29,9;28,825;34,8;24,8;5,4;82,5;TS RA Lightning;1010,7;93,43235833;55,49137136;77,68696928;80,01076432;4,782608696;U;16;150
19/04/2015;2015;4;19;25,6;32,9;29,6;28,425;34,7;25,5;2;96,25;TS RA Lightning;1011,5;93,41746229;62,48585488;85,22232159;83,63577526;3,916666667;U;19;190
20/04/2015;2015;4;20;26;34,3;30,6;29,225;34,5;25,8;0,8;100;TS RA Lightning;1010,2;90,28585167;59,52860585;72,71762768;78,20448422;4,2;U;14;330
21/04/2015;2015;4;21;26,6;31,6;29,2;28,5;33,8;26,4;2;56,25;TS RA Lightning;1010,8;94,35719409;71,97300902;82,25289971;85,73507423;4,227272727;U;12;340
22/04/2015;2015;4;22;26,5;34,5;30;29,375;34,6;26,3;0,5;76,25;TS RA Lightning;1010,4;90,39348961;56,95900253;76,38132021;78,53182549;5,263157895;U;15;340
23/04/2015;2015;4;23;27,1;33,4;27,3;28,725;33,9;25,5;TTU;52,5;TS RA Lightning;1010;89,74760613;61,68628919;80,06064014;80,3105354;5,181818182;U;16;320
24/04/2015;2015;4;24;26,4;32,9;28;28,425;33,8;24,8;11,4;91,25;TS RA Lightning;1009,9;84,94839963;60,18637315;81,80335063;77,97163076;6;U;19;330
25/04/2015;2015;4;25;25,5;28,8;28,7;27,125;33,8;25,3;TTU;0;TS RA Lightning;1010,5;92,59127092;75,10678397;77,1320754;84,3553503;5,086956522;U;11;310
26/04/2015;2015;4;26;26,4;32,2;29,7;28,675;32,5;26;-;15;TS   Lightning;1010,7;86,4839416;60,82064826;74,88947388;77,16950134;3,695652174;U;11;340
27/04/2015;2015;4;27;26,6;31,8;27,6;28,15;33,7;25;3,6;38,75;TS RA Lightning;1010;84,25491068;66,50301628;85,33799824;80,08770897;3,52173913;U;15;140
28/04/2015;2015;4;28;25,6;31,7;27;27,475;32,6;25,4;3,8;33,75;TS RA Lightning;1010,5;91,80168144;64,61722449;87,42320828;83,91094891;3,863636364;U;12;150
29/04/2015;2015;4;29;25,9;32,4;29,2;28,35;33,4;25,7;TTU;77,5;TS RA Lightning;1011,3;92,65804073;66,88150336;78,05768285;82,56381692;5,045454545;U;14;340
30/04/2015;2015;4;30;27,4;33,6;29,8;29,55;33,9;24,8;4,8;71,25;TS RA Lightning;1010,9;89,0503796;61,825638;76,28612905;79,05313156;5,416666667;U;11;340
01/05/2015;2015;5;1;25,7;33;29,5;28,475;33,4;24;50,6;65;TS RA  ;1011,5;91,82025514;61,40344674;76,82239387;80,46658772;4,869565217;U;12;320
02/05/2015;2015;5;2;25,9;31,4;25,7;27,225;31,7;24,8;12,4;33,75;TS RA  ;1012,2;87,8959598;69,34384519;94,24283544;84,84465006;3,454545455;U;12;120
03/05/2015;2015;5;3;25,6;29,2;29;27,35;32,4;25,3;1,5;17,5;  RA  ;1012,2;93,41746229;79,44577788;77,96715514;86,0619644;3,875;U;8;350
04/05/2015;2015;5;4;26,6;28,7;28,8;27,675;30;23,2;34,5;8,75;TS RA  ;1012,1;91,9830035;78,52967528;82,1061461;86,15045709;3,458333333;U;16;110
05/05/2015;2015;5;5;25,3;33,2;30,3;28,525;33,3;25,1;-;85;     ;1010,9;89,32702084;57,03986946;71,90211331;76,89900611;4,727272727;U;14;110
06/05/2015;2015;5;6;26,5;33,4;29,8;29,05;33,8;25,2;-;97,5;     ;1010,7;81,9509111;53,91718401;65,15518477;70,74354775;5,142857143;U;15;100
07/05/2015;2015;5;7;25,6;33,4;29,6;28,55;33,8;24,8;-;97,5;     ;1011,9;84,67439381;57,19764321;57,52988965;71,01908012;3,5625;U;18;090
08/05/2015;2015;5;8;25,8;33,4;30,2;28,8;33,7;25,6;-;98,75;     ;1011,6;83,96993098;55,0026182;66,69916687;72,41041176;4,176470588;U;18;110
09/05/2015;2015;5;9;26,5;33,4;30,5;29,225;34;26,3;-;95;     ;1011,2;83,46085462;56,64584557;69,43702661;73,25114536;5,5625;U;18;110
10/05/2015;2015;5;10;27;33,8;30,2;29,5;34;26,1;-;97,5;     ;1011,1;85,90249605;52,12206147;69,25365182;73,29517635;5,6;U;18;110
11/05/2015;2015;5;11;27,9;34,3;30,2;30,075;34,4;27,3;TTU;82,5;  RA  ;1011,7;83,95670968;56,26697117;74,47677532;74,66429146;7,181818182;U;15;120
12/05/2015;2015;5;12;28,6;35;31;30,8;35,1;24,2;-;97,5;     ;1011,8;80,60507149;53,65524403;71,64600932;71,62784908;4,9375;U;18;090
13/05/2015;2015;5;13;28,2;34,5;29,7;30,15;34,7;26,6;3,6;78,75;  RA Lightning;1011,7;84,78965937;57,49759313;75,5625772;75,65987227;4,909090909;U;12;360
14/05/2015;2015;5;14;27,8;33,7;29,6;29,725;34;27,3;-;100;     ;1012,4;87,63814578;59,08967442;74,16646199;77,13310699;7,666666667;U;19;110
15/05/2015;2015;5;15;29;33,8;29,8;30,4;34;26;-;100;     ;1013,4;79,36106316;58,60995498;67,71213968;71,26105524;5,538461538;U;18;120
16/05/2015;2015;5;16;26,6;32,6;29,8;28,9;33,5;25,8;-;97,5;     ;1013,1;83,49751168;56,55701591;71,61848532;73,79263115;5,19047619;U;14;060
17/05/2015;2015;5;17;26,2;33,2;30,5;29,025;34,5;26;-;97,5;     ;1011,5;83,34969339;46,85587015;63,1591268;69,17859593;5,352941176;U;19;110
18/05/2015;2015;5;18;26,4;33,4;29,6;28,95;33,6;24,2;-;97,5;     ;1012,1;79,66111109;55,0026182;62,48208377;69,20173104;6,071428571;U;15;110
19/05/2015;2015;5;19;24,9;33,4;29,4;28,15;34;24,6;-;97,5;     ;1013,1;79,7240101;42,48784579;63,59330427;66,38229257;4,722222222;U;15;110
20/05/2015;2015;5;20;25,1;33,1;29,6;28,225;33,9;24,6;-;95;     ;1013,7;81,36681828;55,85250101;70,84319737;72,35733374;4,705882353;U;14;100
21/05/2015;2015;5;21;25,2;33,4;29,7;28,375;34,3;24,7;-;97,5;     ;1013,6;83,74793082;55,0026182;74,21884632;74,17933154;4;U;16;110
22/05/2015;2015;5;22;25,4;34,2;30,2;28,8;34,5;25,2;-;97,5;     ;1013,4;79,19378953;53,52059462;72,50003463;71,10205208;4,466666667;U;15;120
23/05/2015;2015;5;23;26,2;34,4;29,8;29,15;34,4;26,2;-;96,25;     ;1013,3;85,65084462;56,88245998;74,27096202;75,61377781;5,6875;U;15;110
24/05/2015;2015;5;24;27,4;33,8;29,5;29,525;34;25,8;-;85;     ;1012,6;83,04243937;58,60995498;76,1415014;75,20908378;5,571428571;U;16;020
25/05/2015;2015;5;25;27,9;33,7;30,2;29,925;33,9;27;2,3;75;  RA Lightning;1013,2;83,22332297;59,08967442;77,82043833;75,83918967;6,4375;U;18;110
26/05/2015;2015;5;26;27,4;34,1;30,4;29,825;34,5;27;-;91,25;     ;1014,4;80,83448158;59,38371984;75,23922945;74,07297811;6,846153846;U;16;120
27/05/2015;2015;5;27;27,6;34,8;29;29,75;35;26,7;-;96,25;     ;1012,9;85,33799824;52,45403168;72,4928606;73,90572219;5,842105263;U;12;110
28/05/2015;2015;5;28;27,7;34,3;30,8;30,125;35,1;25,5;-;97,5;     ;1011,7;84,62737153;53,07709025;66,46907542;72,20022718;4,6875;U;18;120
29/05/2015;2015;5;29;26,6;34,8;31,2;29,8;35,2;26,2;-;98,75;     ;1012,4;81,9909606;56,1210677;66,11297551;71,5539911;5;U;12;080
30/05/2015;2015;5;30;27;35,1;31;30,025;35,5;26,8;-;97,5;     ;1012,7;83,64219362;55,29924481;67,84801235;72,6079111;4,615384615;U;16;110
31/05/2015;2015;5;31;27,5;34,2;28,6;29,45;35,2;26,8;0,7;67,5;  RA  ;1010,8;84,56125508;56,18868227;80,60507149;76,47906598;5,6;U;15;100
01/06/2015;2015;6;1;27,8;34,5;30,5;30,15;35,2;26,2;0;7,8;0;1010,3;85,40056012;51,68151002;68,79880789;72,82035954;6,375;T;16;110
02/06/2015;2015;6;2;26,8;32,6;30,1;29,075;35,2;26,2;0;4,8;0;1011,6;85,08104001;61,11495163;74,42571577;76,42568685;5,375;TL;14;110
03/06/2015;2015;6;3;27,4;35;30,4;30,05;35,4;26,8;0;8;0;1011,7;83,78382675;47,06738417;73,26320591;71,9745609;7,625;T;15;110
04/06/2015;2015;6;4;28,3;33,8;30,4;30,2;35,6;26,5;0;7,8;0;1011,2;79,76882005;56,41527664;71,95797343;71,97772254;12,375;T;22;110
05/06/2015;2015;6;5;28;34,2;31,2;30,35;35,2;26,6;0;7,7;0;1010,3;76,08655934;51,42133216;64,88419654;67,11966185;7,875;T;16;110
06/06/2015;2015;6;6;27,4;34,2;30,6;29,9;34,5;26,8;0;7,1;0;1009,9;80,10385787;54,58191107;69,49752956;71,07178909;8,583333333;TG;15;120
07/06/2015;2015;6;7;27,4;34,9;31;30,175;35;26,5;0;6,7;0;1010,7;82,30376058;48,97102438;59,90125878;68,36995108;7,958333333;TG;14;110
08/06/2015;2015;6;8;27,2;35,4;28,9;29,675;35,7;26,2;0;5,2;ts;1010,6;82,96873756;50,91923937;77,22696402;73,52091963;5,208333333;S;14;350
09/06/2015;2015;6;9;27,3;35,2;30,9;30,175;35,9;26,5;0;6;0;1010,8;85,24291195;53,81685203;68,41336629;73,17901055;6,208333333;T;14;110
10/06/2015;2015;6;10;26,8;33,9;30,2;29,425;35;24,8;0;6,8;0;1011,1;84,32426114;55,95150366;70,54503961;73,78626639;6,416666667;T;12;110
11/06/2015;2015;6;11;25,5;33,5;29,7;28,55;33,6;23,8;0;7,8;0;1012,1;83,85983981;54,00172038;62,55888466;71,07007116;7,958333333;T;15;100
12/06/2015;2015;6;12;24,6;34,4;30;28,4;34,6;24,1;0;7,8;0;1010,3;83,51850038;47,00066603;65,29627206;69,83348471;6,958333333;T;16;110
